pixel0	pixel1	pixel2	pixel3	pixel4	pixel5	pixel6	pixel7	pixel8	pixel9	pixel10	pixel11	pixel12	pixel13	pixel14	pixel15	pixel16	pixel17	pixel18	pixel19	pixel20	pixel21	pixel22	pixel23	pixel24	pixel25	pixel26	pixel27	pixel28	pixel29	pixel30	pixel31	pixel32	pixel33	pixel34	pixel35	pixel36	pixel37	pixel38	pixel39	pixel40	pixel41	pixel42	pixel43	pixel44	pixel45	pixel46	pixel47	pixel48	pixel49	pixel50	pixel51	pixel52	pixel53	pixel54	pixel55	pixel56	pixel57	pixel58	pixel59	pixel60	pixel61	pixel62	pixel63	Label
0.0	0.0	0.0	5.0	14.0	12.0	2.0	0.0	0.0	0.0	7.0	15.0	8.0	14.0	4.0	0.0	0.0	0.0	6.0	2.0	3.0	13.0	1.0	0.0	0.0	0.0	0.0	1.0	13.0	4.0	0.0	0.0	0.0	0.0	1.0	11.0	9.0	0.0	0.0	0.0	0.0	8.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	16.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	13.0	3.0	0.0	O2
0.0	0.0	0.0	3.0	15.0	10.0	1.0	0.0	0.0	0.0	0.0	11.0	10.0	16.0	4.0	0.0	0.0	0.0	0.0	12.0	1.0	15.0	6.0	0.0	0.0	0.0	0.0	3.0	4.0	15.0	4.0	0.0	0.0	0.0	0.0	6.0	15.0	6.0	0.0	0.0	0.0	4.0	15.0	16.0	9.0	0.0	0.0	0.0	0.0	0.0	13.0	16.0	15.0	9.0	3.0	0.0	0.0	0.0	0.0	4.0	9.0	14.0	7.0	0.0	O2
0.0	0.0	3.0	12.0	16.0	16.0	6.0	0.0	0.0	0.0	10.0	11.0	7.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	10.0	0.0	0.0	5.0	11.0	8.0	9.0	16.0	3.0	0.0	0.0	9.0	16.0	16.0	16.0	16.0	9.0	0.0	0.0	1.0	4.0	9.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	5.0	0.0	0.0	0.0	O7
0.0	0.0	4.0	8.0	16.0	5.0	0.0	0.0	0.0	0.0	9.0	16.0	8.0	11.0	0.0	0.0	0.0	0.0	5.0	10.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	13.0	4.0	15.0	2.0	0.0	0.0	0.0	0.0	9.0	16.0	8.0	0.0	0.0	0.0	0.0	8.0	15.0	14.0	5.0	0.0	0.0	0.0	0.0	16.0	5.0	14.0	4.0	0.0	0.0	0.0	0.0	6.0	16.0	12.0	1.0	0.0	0.0	O8
0.0	0.0	0.0	1.0	14.0	14.0	3.0	0.0	0.0	0.0	0.0	10.0	11.0	13.0	8.0	0.0	0.0	0.0	0.0	7.0	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	15.0	1.0	0.0	0.0	4.0	8.0	12.0	15.0	4.0	0.0	0.0	0.0	6.0	16.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	12.0	4.0	2.0	0.0	0.0	0.0	0.0	1.0	13.0	16.0	5.0	0.0	O2
0.0	0.0	2.0	14.0	15.0	5.0	0.0	0.0	0.0	0.0	10.0	16.0	16.0	15.0	1.0	0.0	0.0	3.0	16.0	10.0	10.0	16.0	4.0	0.0	0.0	5.0	16.0	0.0	0.0	14.0	6.0	0.0	0.0	5.0	16.0	6.0	0.0	12.0	7.0	0.0	0.0	1.0	15.0	13.0	4.0	13.0	6.0	0.0	0.0	0.0	11.0	16.0	16.0	15.0	0.0	0.0	0.0	0.0	2.0	11.0	13.0	4.0	0.0	0.0	O0
0.0	0.0	0.0	0.0	12.0	13.0	1.0	0.0	0.0	0.0	0.0	8.0	16.0	15.0	2.0	0.0	0.0	0.0	10.0	16.0	16.0	12.0	0.0	0.0	0.0	4.0	16.0	16.0	16.0	13.0	0.0	0.0	0.0	4.0	7.0	4.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.0	0.0	0.0	O1
0.0	0.0	0.0	1.0	9.0	11.0	0.0	0.0	0.0	0.0	0.0	13.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	12.0	7.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	5.0	12.0	12.0	0.0	0.0	0.0	0.0	7.0	16.0	16.0	6.0	0.0	0.0	0.0	0.0	4.0	9.0	13.0	16.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	13.0	3.0	0.0	O2
0.0	0.0	0.0	10.0	13.0	1.0	0.0	0.0	0.0	1.0	11.0	12.0	7.0	0.0	0.0	0.0	0.0	2.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	15.0	8.0	4.0	0.0	0.0	0.0	4.0	16.0	16.0	13.0	16.0	6.0	0.0	0.0	0.0	7.0	16.0	7.0	13.0	14.0	0.0	0.0	0.0	0.0	7.0	15.0	15.0	5.0	0.0	O6
0.0	1.0	10.0	15.0	11.0	1.0	0.0	0.0	0.0	3.0	8.0	8.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	15.0	1.0	0.0	0.0	0.0	0.0	11.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	10.0	0.0	0.0	0.0	0.0	3.0	4.0	10.0	16.0	1.0	0.0	0.0	0.0	13.0	16.0	15.0	10.0	0.0	0.0	O3
0.0	0.0	10.0	15.0	14.0	4.0	0.0	0.0	0.0	0.0	4.0	6.0	13.0	16.0	2.0	0.0	0.0	0.0	0.0	3.0	16.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	4.0	0.0	0.0	1.0	9.0	5.0	6.0	16.0	7.0	0.0	0.0	0.0	14.0	12.0	15.0	11.0	2.0	0.0	O3
0.0	0.0	6.0	13.0	16.0	6.0	0.0	0.0	0.0	3.0	16.0	14.0	15.0	16.0	1.0	0.0	0.0	0.0	5.0	0.0	8.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	3.0	0.0	0.0	3.0	15.0	16.0	16.0	16.0	9.0	0.0	0.0	5.0	13.0	14.0	16.0	11.0	3.0	0.0	0.0	0.0	0.0	12.0	15.0	1.0	0.0	0.0	0.0	0.0	4.0	16.0	7.0	0.0	0.0	0.0	O7
0.0	0.0	14.0	16.0	14.0	6.0	0.0	0.0	0.0	0.0	7.0	10.0	16.0	16.0	3.0	0.0	0.0	0.0	0.0	5.0	16.0	16.0	1.0	0.0	0.0	0.0	0.0	2.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	7.0	0.0	0.0	0.0	5.0	9.0	14.0	16.0	7.0	0.0	0.0	0.0	13.0	16.0	16.0	10.0	1.0	0.0	O3
0.0	3.0	16.0	16.0	14.0	7.0	1.0	0.0	0.0	1.0	9.0	9.0	15.0	16.0	4.0	0.0	0.0	0.0	0.0	7.0	16.0	12.0	1.0	0.0	0.0	0.0	0.0	9.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	0.0	0.0	0.0	1.0	10.0	10.0	16.0	16.0	3.0	0.0	0.0	2.0	13.0	16.0	12.0	5.0	0.0	0.0	O3
0.0	0.0	0.0	6.0	16.0	4.0	0.0	0.0	0.0	0.0	1.0	13.0	15.0	1.0	0.0	0.0	0.0	1.0	11.0	16.0	5.0	0.0	0.0	0.0	0.0	8.0	16.0	10.0	0.0	10.0	6.0	0.0	0.0	12.0	16.0	8.0	9.0	16.0	12.0	0.0	0.0	2.0	15.0	16.0	16.0	16.0	7.0	0.0	0.0	0.0	0.0	4.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	7.0	16.0	3.0	0.0	0.0	O4
0.0	0.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	16.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	15.0	12.0	7.0	0.0	0.0	0.0	2.0	16.0	12.0	4.0	11.0	10.0	0.0	0.0	0.0	8.0	14.0	5.0	9.0	14.0	0.0	0.0	0.0	0.0	6.0	12.0	14.0	9.0	0.0	O6
0.0	0.0	0.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	9.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	12.0	8.0	2.0	0.0	0.0	0.0	0.0	12.0	16.0	16.0	16.0	10.0	1.0	0.0	0.0	7.0	16.0	12.0	12.0	16.0	4.0	0.0	0.0	0.0	9.0	15.0	12.0	5.0	0.0	O6
0.0	0.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	2.0	7.0	4.0	0.0	0.0	0.0	3.0	16.0	16.0	16.0	16.0	9.0	0.0	0.0	0.0	15.0	15.0	4.0	10.0	16.0	0.0	0.0	0.0	4.0	14.0	16.0	12.0	7.0	0.0	O6
0.0	0.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	9.0	0.0	0.0	0.0	0.0	3.0	14.0	10.0	0.0	2.0	0.0	0.0	0.0	10.0	16.0	5.0	7.0	15.0	1.0	0.0	0.0	2.0	11.0	15.0	16.0	13.0	1.0	0.0	0.0	0.0	0.0	7.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	5.0	0.0	0.0	O4
0.0	0.0	6.0	12.0	13.0	6.0	0.0	0.0	0.0	6.0	16.0	9.0	12.0	16.0	2.0	0.0	0.0	7.0	16.0	9.0	15.0	13.0	0.0	0.0	0.0	0.0	11.0	15.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	12.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	0.0	0.0	0.0	0.0	O9
0.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0	16.0	9.0	0.0	0.0	0.0	0.0	10.0	16.0	16.0	7.0	0.0	0.0	0.0	7.0	16.0	8.0	16.0	2.0	0.0	0.0	0.0	1.0	5.0	6.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	11.0	0.0	0.0	O1
0.0	1.0	13.0	15.0	12.0	12.0	5.0	0.0	0.0	4.0	16.0	8.0	8.0	6.0	0.0	0.0	0.0	7.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	15.0	13.0	15.0	7.0	0.0	0.0	0.0	1.0	6.0	5.0	8.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	11.0	0.0	0.0	0.0	0.0	2.0	13.0	14.0	1.0	0.0	0.0	0.0	3.0	14.0	10.0	1.0	0.0	0.0	0.0	O5
0.0	0.0	1.0	13.0	10.0	0.0	0.0	0.0	0.0	7.0	16.0	16.0	16.0	7.0	0.0	0.0	0.0	8.0	16.0	13.0	10.0	15.0	0.0	0.0	0.0	8.0	16.0	2.0	2.0	15.0	3.0	0.0	0.0	5.0	15.0	2.0	0.0	12.0	7.0	0.0	0.0	1.0	15.0	6.0	2.0	16.0	3.0	0.0	0.0	0.0	11.0	15.0	13.0	16.0	0.0	0.0	0.0	0.0	1.0	15.0	14.0	8.0	0.0	0.0	O0
0.0	1.0	12.0	13.0	4.0	0.0	0.0	0.0	0.0	4.0	16.0	16.0	16.0	3.0	0.0	0.0	0.0	4.0	16.0	16.0	16.0	10.0	0.0	0.0	0.0	0.0	6.0	16.0	14.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	7.0	0.0	0.0	1.0	2.0	3.0	7.0	14.0	10.0	0.0	0.0	2.0	12.0	16.0	14.0	12.0	3.0	0.0	O9
0.0	0.0	13.0	13.0	8.0	2.0	0.0	0.0	0.0	5.0	16.0	16.0	16.0	12.0	0.0	0.0	0.0	1.0	15.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	13.0	7.0	1.0	0.0	0.0	0.0	0.0	8.0	16.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	16.0	3.0	0.0	0.0	0.0	1.0	5.0	14.0	15.0	1.0	0.0	0.0	0.0	10.0	16.0	16.0	6.0	0.0	0.0	O5
0.0	0.0	0.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	1.0	0.0	0.0	0.0	0.0	5.0	9.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	7.0	0.0	0.0	0.0	7.0	16.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	14.0	16.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	9.0	0.0	O2
0.0	3.0	5.0	14.0	13.0	6.0	0.0	0.0	0.0	9.0	16.0	12.0	10.0	12.0	0.0	0.0	0.0	6.0	16.0	3.0	12.0	11.0	0.0	0.0	0.0	1.0	13.0	10.0	16.0	6.0	0.0	0.0	0.0	0.0	10.0	16.0	10.0	0.0	0.0	0.0	0.0	1.0	15.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	16.0	12.0	16.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0	16.0	5.0	0.0	0.0	O8
0.0	0.0	0.0	0.0	11.0	15.0	4.0	0.0	0.0	0.0	0.0	3.0	16.0	16.0	12.0	0.0	0.0	0.0	0.0	8.0	14.0	16.0	12.0	0.0	0.0	0.0	0.0	5.0	10.0	16.0	6.0	0.0	0.0	1.0	7.0	11.0	16.0	13.0	0.0	0.0	0.0	9.0	16.0	16.0	14.0	1.0	0.0	0.0	0.0	3.0	8.0	14.0	16.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	16.0	12.0	0.0	O2
0.0	0.0	10.0	12.0	10.0	0.0	0.0	0.0	0.0	3.0	16.0	16.0	16.0	4.0	0.0	0.0	0.0	7.0	15.0	3.0	8.0	13.0	0.0	0.0	0.0	8.0	12.0	0.0	0.0	14.0	1.0	0.0	0.0	8.0	12.0	0.0	0.0	7.0	8.0	0.0	0.0	5.0	13.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	14.0	8.0	0.0	10.0	8.0	0.0	0.0	0.0	7.0	12.0	13.0	12.0	4.0	0.0	O0
0.0	0.0	4.0	14.0	11.0	0.0	0.0	0.0	0.0	3.0	15.0	15.0	16.0	9.0	0.0	0.0	0.0	8.0	13.0	0.0	3.0	15.0	1.0	0.0	0.0	8.0	12.0	0.0	0.0	8.0	6.0	0.0	0.0	8.0	12.0	0.0	0.0	8.0	8.0	0.0	0.0	5.0	13.0	1.0	0.0	8.0	8.0	0.0	0.0	2.0	15.0	14.0	12.0	15.0	6.0	0.0	0.0	0.0	5.0	16.0	15.0	8.0	0.0	0.0	O0
0.0	0.0	0.0	1.0	14.0	13.0	1.0	0.0	0.0	0.0	0.0	1.0	16.0	16.0	3.0	0.0	0.0	5.0	11.0	15.0	16.0	16.0	0.0	0.0	0.0	4.0	15.0	16.0	16.0	15.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	15.0	2.0	0.0	O1
0.0	0.0	3.0	14.0	16.0	14.0	0.0	0.0	0.0	0.0	13.0	13.0	13.0	16.0	2.0	0.0	0.0	0.0	1.0	0.0	9.0	15.0	0.0	0.0	0.0	0.0	9.0	12.0	15.0	16.0	10.0	0.0	0.0	4.0	16.0	16.0	16.0	11.0	3.0	0.0	0.0	0.0	4.0	9.0	14.0	2.0	0.0	0.0	0.0	0.0	2.0	15.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	13.0	1.0	0.0	0.0	0.0	O7
0.0	0.0	0.0	10.0	15.0	3.0	0.0	0.0	0.0	0.0	7.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	13.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	13.0	8.0	1.0	0.0	0.0	0.0	0.0	15.0	16.0	16.0	15.0	6.0	0.0	0.0	0.0	10.0	16.0	14.0	16.0	14.0	2.0	0.0	0.0	1.0	9.0	15.0	16.0	11.0	0.0	O6
0.0	2.0	13.0	15.0	10.0	4.0	0.0	0.0	0.0	0.0	5.0	4.0	13.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	13.0	0.0	0.0	0.0	1.0	6.0	8.0	14.0	12.0	0.0	0.0	0.0	2.0	12.0	14.0	11.0	1.0	0.0	0.0	O3
0.0	1.0	13.0	15.0	2.0	0.0	0.0	0.0	0.0	6.0	15.0	15.0	9.0	0.0	0.0	0.0	0.0	9.0	8.0	10.0	13.0	0.0	0.0	0.0	0.0	5.0	3.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	6.0	0.0	0.0	0.0	0.0	5.0	15.0	15.0	1.0	0.0	0.0	0.0	0.0	6.0	16.0	15.0	12.0	12.0	11.0	0.0	0.0	1.0	11.0	13.0	16.0	16.0	12.0	0.0	O2
0.0	0.0	0.0	1.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	11.0	0.0	0.0	0.0	0.0	0.0	12.0	16.0	11.0	0.0	0.0	0.0	7.0	12.0	16.0	16.0	7.0	0.0	0.0	0.0	4.0	8.0	12.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	5.0	0.0	0.0	O1
0.0	0.0	2.0	7.0	15.0	13.0	1.0	0.0	0.0	0.0	14.0	12.0	9.0	14.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	0.0	0.0	5.0	16.0	16.0	16.0	16.0	5.0	0.0	0.0	2.0	5.0	7.0	13.0	14.0	2.0	0.0	0.0	0.0	0.0	1.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0	0.0	O7
0.0	0.0	0.0	9.0	16.0	4.0	0.0	0.0	0.0	1.0	9.0	16.0	13.0	2.0	0.0	0.0	0.0	14.0	16.0	14.0	8.0	0.0	0.0	0.0	1.0	15.0	15.0	5.0	16.0	9.0	0.0	0.0	0.0	5.0	16.0	16.0	16.0	8.0	0.0	0.0	0.0	0.0	2.0	13.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	11.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	13.0	0.0	0.0	0.0	O4
0.0	0.0	0.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	15.0	6.0	0.0	0.0	0.0	0.0	12.0	16.0	12.0	15.0	6.0	0.0	0.0	0.0	7.0	16.0	10.0	13.0	14.0	0.0	0.0	0.0	0.0	9.0	13.0	11.0	6.0	0.0	O6
0.0	0.0	13.0	16.0	15.0	4.0	0.0	0.0	0.0	0.0	9.0	8.0	13.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	16.0	7.0	0.0	0.0	0.0	0.0	1.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	15.0	0.0	0.0	0.0	0.0	3.0	6.0	15.0	16.0	7.0	0.0	0.0	0.0	15.0	16.0	16.0	11.0	1.0	0.0	O3
0.0	0.0	0.0	1.0	12.0	8.0	1.0	0.0	0.0	0.0	0.0	4.0	16.0	16.0	1.0	0.0	0.0	0.0	1.0	13.0	16.0	11.0	0.0	0.0	0.0	1.0	11.0	16.0	16.0	12.0	0.0	0.0	0.0	2.0	12.0	8.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	13.0	4.0	0.0	0.0	O1
0.0	4.0	14.0	16.0	16.0	12.0	1.0	0.0	0.0	2.0	12.0	7.0	14.0	16.0	6.0	0.0	0.0	0.0	0.0	5.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	11.0	0.0	0.0	0.0	1.0	8.0	10.0	16.0	10.0	0.0	0.0	0.0	5.0	16.0	16.0	15.0	1.0	0.0	0.0	O3
0.0	0.0	9.0	13.0	14.0	5.0	0.0	0.0	0.0	4.0	16.0	10.0	13.0	16.0	0.0	0.0	0.0	0.0	13.0	15.0	14.0	16.0	1.0	0.0	0.0	0.0	0.0	3.0	7.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	3.0	0.0	0.0	1.0	15.0	5.0	8.0	16.0	2.0	0.0	0.0	0.0	7.0	15.0	16.0	9.0	0.0	0.0	O9
0.0	0.0	0.0	11.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	16.0	5.0	0.0	0.0	0.0	0.0	4.0	16.0	16.0	5.0	0.0	0.0	0.0	11.0	16.0	16.0	16.0	3.0	0.0	0.0	0.0	5.0	8.0	14.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0	8.0	0.0	0.0	O1
0.0	0.0	3.0	12.0	16.0	10.0	0.0	0.0	0.0	2.0	14.0	12.0	12.0	12.0	0.0	0.0	0.0	5.0	10.0	0.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	9.0	2.0	0.0	0.0	0.0	8.0	16.0	16.0	16.0	10.0	0.0	0.0	0.0	6.0	16.0	13.0	7.0	0.0	0.0	0.0	0.0	0.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	13.0	0.0	0.0	0.0	0.0	O7
0.0	0.0	0.0	11.0	16.0	8.0	0.0	0.0	0.0	0.0	6.0	16.0	13.0	3.0	0.0	0.0	0.0	0.0	8.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	13.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	16.0	5.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	5.0	0.0	0.0	0.0	1.0	10.0	16.0	16.0	14.0	0.0	0.0	0.0	0.0	0.0	12.0	16.0	15.0	0.0	0.0	O6
0.0	1.0	9.0	16.0	15.0	10.0	0.0	0.0	0.0	6.0	16.0	8.0	7.0	16.0	3.0	0.0	0.0	0.0	11.0	14.0	16.0	11.0	1.0	0.0	0.0	1.0	13.0	16.0	6.0	0.0	0.0	0.0	0.0	8.0	15.0	16.0	3.0	0.0	0.0	0.0	0.0	5.0	14.0	10.0	11.0	0.0	0.0	0.0	0.0	0.0	15.0	7.0	16.0	3.0	0.0	0.0	0.0	0.0	11.0	16.0	8.0	0.0	0.0	0.0	O8
0.0	0.0	0.0	3.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	12.0	1.0	0.0	0.0	0.0	0.0	7.0	16.0	5.0	3.0	0.0	0.0	0.0	3.0	15.0	11.0	5.0	16.0	2.0	0.0	0.0	5.0	16.0	11.0	11.0	16.0	6.0	0.0	0.0	0.0	6.0	12.0	16.0	13.0	3.0	0.0	0.0	0.0	0.0	1.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	7.0	0.0	0.0	O4
0.0	2.0	15.0	16.0	16.0	13.0	2.0	0.0	0.0	1.0	10.0	8.0	14.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	16.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	16.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	16.0	1.0	0.0	0.0	2.0	14.0	13.0	16.0	16.0	3.0	0.0	0.0	2.0	15.0	16.0	14.0	5.0	0.0	0.0	O3
0.0	0.0	1.0	15.0	13.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	16.0	5.0	0.0	0.0	0.0	0.0	7.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	13.0	16.0	13.0	0.0	0.0	0.0	0.0	7.0	16.0	16.0	13.0	0.0	0.0	0.0	0.0	1.0	11.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	16.0	3.0	0.0	0.0	O1
0.0	0.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	15.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	5.0	2.0	0.0	0.0	0.0	0.0	15.0	12.0	1.0	16.0	4.0	0.0	0.0	4.0	16.0	2.0	9.0	16.0	8.0	0.0	0.0	0.0	10.0	14.0	16.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	0.0	0.0	O4
0.0	0.0	1.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	16.0	14.0	3.0	0.0	0.0	0.0	2.0	16.0	14.0	11.0	13.0	0.0	0.0	0.0	2.0	16.0	10.0	0.0	14.0	4.0	0.0	0.0	4.0	16.0	0.0	0.0	12.0	4.0	0.0	0.0	4.0	16.0	3.0	0.0	11.0	10.0	0.0	0.0	0.0	13.0	12.0	8.0	14.0	6.0	0.0	0.0	0.0	3.0	10.0	16.0	12.0	1.0	0.0	O0
